feature;variable;level;estimate;std.error;p.value;q.value;method
Bradyrhizobium_diazoefficiens;PAT_AGE;PAT_AGE;0.000810537;0.042960041;0.984949829;0.993865424;LM_CLR
Bradyrhizobium_macuxiense;DIABET_GESTA;Yes;0.000757534;0.084655859;0.992861519;0.993865424;LM_CLR
Dialister_micraerophilus;OUT_GROUP;C;0.002559692;0.156726965;0.98697157;0.993865424;LM_CLR
Gardnerella_vaginalis;RCIU;Yes;0.0045985;0.478114853;0.992327362;0.993865424;LM_CLR
Lactobacillus_acidophilus;HTA_PRE_ECLAM;Yes;0.003348601;0.308882374;0.99135182;0.993865424;LM_CLR
Lactobacillus_hominis;DIABET_GESTA;Yes;-0.001366585;0.137972811;0.992098626;0.993865424;LM_CLR
Peptoniphilus_coxii;BIL_INC_ATB;Yes;0.001765648;0.099896154;0.985900605;0.993865424;LM_CLR
Peptoniphilus_sp..SAHP1;BIL_INC_ATB;Yes;0.001392452;0.120400808;0.990774086;0.993865424;LM_CLR
Ralstonia_insidiosa;IMC;IMC;-0.001060346;0.071084095;0.988101381;0.993865424;LM_CLR
Stenotrophomonas_maltophilia;DIABET_GESTA;Yes;-0.001019886;0.088241463;0.990779938;0.993865424;LM_CLR
Streptomyces_griseorubens;BIL_INC_ATB;Yes;-0.001878185;0.11303371;0.986745016;0.993865424;LM_CLR
Fusobacterium_nucleatum;DIABET_GESTA;Yes;0.000667873;0.116069218;0.995409698;0.995409698;LM_CLR
